Dimensions,Weight (lbs),FedEx Ground or FedEx Home Delivery,FedEx Standard Overnight,UPS Ground,UPS 3 Day Select,UPS 2nd Day Air,UPS Next Day Air Savar,UPS Next Day Air,USPS Priority,USPS Priority Express
30x24x24,34,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,34,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,34,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
30x30x8,34,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,34,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,34,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
24x18x8,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
24x18x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
24x18x12,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
24x18x14,35,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x15,35,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
27x27x27,35,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x4x24,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x6x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x6x20,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x6x52,35,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x10x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x12x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x12x8,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x12x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x12x12,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x14x14,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x15x15,35,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x16x7,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x16x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x16x12,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x16x14,35,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x18x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
28x18x8,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x18x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x18x12,35,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x18,35,38.01,331.2,45.42,68.53,97.72,192.03,201.51,125.93,357.97
28x20x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x20x12,35,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
28x20x20,35,73.46,424.05,62.89,94.13,129.62,242.35,253.75,138.43,434.98
28x20x24,35,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x20x25,35,79.64,502.04,71.9,113.28,160.23,296.57,310.69,0.0,0.0
28x24x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x24x12,35,37.33,286.79,44.34,62.13,88.42,174.24,182.82,119.87,323.93
28x24x20,35,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x28x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
28x28x8,35,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x28x10,35,37.23,286.61,44.21,61.06,86.87,171.27,179.7,118.86,318.18
28x28x12,35,70.19,366.5,58.31,82.4,112.58,209.72,219.49,127.49,372.23
28x28x20,35,85.7,554.82,80.04,124.62,178.57,328.77,344.5,0.0,0.0
28x28x22,35,89.48,619.64,86.38,134.82,195.08,357.75,374.92,0.0,0.0
28x28x28,35,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
29x17x5,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
29x17x7,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
29x17x9,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
29x17x12,35,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
29x17x15,35,35.37,276.9,42.05,57.87,82.22,162.36,170.36,115.7,301.1
29x17x20,35,39.74,347.54,47.98,73.86,105.47,206.86,217.08,129.6,389.27
29x24x24,35,89.02,602.86,84.63,131.42,189.58,348.09,364.78,0.0,0.0
30x5x24,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x6x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
30x6x24,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x6x30,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x6x40,35,66.77,306.39,53.47,68.55,92.42,171.15,178.99,0.0,0.0
30x8x8,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
30x10x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
30x12x4,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
30x12x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
30x12x12,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x13x13,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x14x7,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
30x14x10,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x15x15,35,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
30x17x16,35,37.43,287.77,44.67,63.2,89.97,177.2,185.93,120.92,329.68
30x17x17,35,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x16,35,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x18,35,39.16,346.44,47.42,72.79,103.92,203.9,213.96,128.95,383.55
30x20x4,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,78.82,217.55
30x20x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x20x8,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x20x10,35,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x12,35,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x20x18,35,72.53,420.55,61.8,92.0,126.52,236.41,247.52,136.28,423.57
30x20x20,35,75.14,454.29,65.02,99.67,138.23,257.94,270.12,0.0,0.0
30x24x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x24x10,35,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x24x12,35,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x24x20,35,80.94,509.19,73.79,115.54,163.9,303.01,317.45,0.0,0.0
30x24x24,35,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,35,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,35,30.15,226.53,35.09,47.21,66.72,132.7,139.22,103.82,242.55
30x30x8,35,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,35,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,35,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
24x18x8,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
24x18x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
24x18x12,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
24x18x14,36,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x15,36,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
27x27x27,36,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x4x24,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x6x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x6x20,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x6x52,36,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x10x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x12x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x12x8,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x12x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x12x12,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x14x14,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x15x15,36,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x16x7,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x16x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x16x12,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x16x14,36,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x18x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
28x18x8,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x18x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x18x12,36,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x18,36,38.01,331.2,45.42,68.53,97.72,192.03,201.51,125.93,357.97
28x20x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x20x12,36,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
28x20x20,36,73.46,424.05,62.89,94.13,129.62,242.35,253.75,138.43,434.98
28x20x24,36,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x20x25,36,79.64,502.04,71.9,113.28,160.23,296.57,310.69,0.0,0.0
28x24x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x24x12,36,37.33,286.79,44.34,62.13,88.42,174.24,182.82,119.87,323.93
28x24x20,36,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x28x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
28x28x8,36,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x28x10,36,37.23,286.61,44.21,61.06,86.87,171.27,179.7,118.86,318.18
28x28x12,36,70.19,366.5,58.31,82.4,112.58,209.72,219.49,127.49,372.23
28x28x20,36,85.7,554.82,80.04,124.62,178.57,328.77,344.5,0.0,0.0
28x28x22,36,89.48,619.64,86.38,134.82,195.08,357.75,374.92,0.0,0.0
28x28x28,36,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
29x17x5,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
29x17x7,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
29x17x9,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
29x17x12,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
29x17x15,36,35.37,276.9,42.05,57.87,82.22,162.36,170.36,115.7,301.1
29x17x20,36,39.74,347.54,47.98,73.86,105.47,206.86,217.08,129.6,389.27
29x24x24,36,89.02,602.86,84.63,131.42,189.58,348.09,364.78,0.0,0.0
30x5x24,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x6x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
30x6x24,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x6x30,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x6x40,36,66.77,306.39,53.47,68.55,92.42,171.15,178.99,0.0,0.0
30x8x8,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
30x10x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
30x12x4,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
30x12x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
30x12x12,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x13x13,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x14x7,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
30x14x10,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x15x15,36,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
30x17x16,36,37.43,287.77,44.67,63.2,89.97,177.2,185.93,120.92,329.68
30x17x17,36,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x16,36,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x18,36,39.16,346.44,47.42,72.79,103.92,203.9,213.96,128.95,383.55
30x20x4,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,80.17,223.3
30x20x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x20x8,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x20x10,36,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x12,36,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x20x18,36,72.53,420.55,61.8,92.0,126.52,236.41,247.52,136.28,423.57
30x20x20,36,75.14,454.29,65.02,99.67,138.23,257.94,270.12,0.0,0.0
30x24x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x24x10,36,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x24x12,36,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x24x20,36,80.94,509.19,73.79,115.54,163.9,303.01,317.45,0.0,0.0
30x24x24,36,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,36,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,36,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
30x30x8,36,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,36,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,36,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
24x18x8,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
24x18x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x12,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x14,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x15,37,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
27x27x27,37,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x4x24,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x6x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x6x20,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x6x52,37,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x10x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x12x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x12x8,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x12x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x12x12,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x14x14,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x15x15,37,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x16x7,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x16x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x16x12,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x16x14,37,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x18x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
28x18x8,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x12,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x18,37,38.01,331.2,45.42,68.53,97.72,192.03,201.51,125.93,357.97
28x20x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x20x12,37,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
28x20x20,37,73.46,424.05,62.89,94.13,129.62,242.35,253.75,138.43,434.98
28x20x24,37,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x20x25,37,79.64,502.04,71.9,113.28,160.23,296.57,310.69,0.0,0.0
28x24x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x24x12,37,37.33,286.79,44.34,62.13,88.42,174.24,182.82,119.87,323.93
28x24x20,37,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x28x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x28x8,37,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x28x10,37,37.23,286.61,44.21,61.06,86.87,171.27,179.7,118.86,318.18
28x28x12,37,70.19,366.5,58.31,82.4,112.58,209.72,219.49,127.49,372.23
28x28x20,37,85.7,554.82,80.04,124.62,178.57,328.77,344.5,0.0,0.0
28x28x22,37,89.48,619.64,86.38,134.82,195.08,357.75,374.92,0.0,0.0
28x28x28,37,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
29x17x5,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
29x17x7,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
29x17x9,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
29x17x12,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
29x17x15,37,35.37,276.9,42.05,57.87,82.22,162.36,170.36,115.7,301.1
29x17x20,37,39.74,347.54,47.98,73.86,105.47,206.86,217.08,129.6,389.27
29x24x24,37,89.02,602.86,84.63,131.42,189.58,348.09,364.78,0.0,0.0
30x5x24,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x6x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
30x6x24,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x6x30,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x6x40,37,66.77,306.39,53.47,68.55,92.42,171.15,178.99,0.0,0.0
30x8x8,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
30x10x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
30x12x4,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
30x12x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
30x12x12,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x13x13,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x14x7,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
30x14x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x15x15,37,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
30x17x16,37,37.43,287.77,44.67,63.2,89.97,177.2,185.93,120.92,329.68
30x17x17,37,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x16,37,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x18,37,39.16,346.44,47.42,72.79,103.92,203.9,213.96,128.95,383.55
30x20x4,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,81.45,228.88
30x20x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x8,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x10,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x12,37,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x20x18,37,72.53,420.55,61.8,92.0,126.52,236.41,247.52,136.28,423.57
30x20x20,37,75.14,454.29,65.02,99.67,138.23,257.94,270.12,0.0,0.0
30x24x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x24x10,37,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x24x12,37,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x24x20,37,80.94,509.19,73.79,115.54,163.9,303.01,317.45,0.0,0.0
30x24x24,37,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,37,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,37,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x30x8,37,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,37,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,37,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
24x18x8,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
24x18x10,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
24x18x12,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
24x18x14,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
24x18x15,38,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
27x27x27,38,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x4x24,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x6x6,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x6x20,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x6x52,38,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x10x10,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x12x6,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x12x8,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x12x10,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x12x12,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x14x14,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x15x15,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x16x7,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x16x10,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x12,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x14,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x18x6,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,82.76,234.57
28x18x8,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x18x10,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x18x12,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x18x18,38,38.01,331.2,45.42,68.53,97.72,192.03,201.51,125.93,357.97
28x20x10,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x20x12,38,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
28x20x20,38,73.46,424.05,62.89,94.13,129.62,242.35,253.75,138.43,434.98
28x20x24,38,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x20x25,38,79.64,502.04,71.9,113.28,160.23,296.57,310.69,0.0,0.0
28x24x6,38,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x24x12,38,37.33,286.79,44.34,62.13,88.42,174.24,182.82,119.87,323.93
